"","date","level","name","classification","i_cases"
"2140",2023-02-02,"Department","AMAMBAY","TOTAL",11
"2141",2023-01-26,"Department","AMAMBAY","SOSPECHOSO",0
"2142",2023-01-26,"Department","AMAMBAY","CONFIRMADO",6
"2143",2023-01-26,"Department","AMAMBAY","PROBABLE",0
"2144",2023-01-26,"Department","AMAMBAY","TOTAL",6
"2145",2023-01-05,"Department","PARAGUARI","SOSPECHOSO",0
"2146",2023-01-05,"Department","PARAGUARI","CONFIRMADO",8
"2147",2023-01-05,"Department","PARAGUARI","PROBABLE",0
"2148",2023-01-05,"Department","PARAGUARI","TOTAL",8
"2149",2023-01-27,"Department","AMAMBAY","SOSPECHOSO",0
"2150",2023-01-27,"Department","AMAMBAY","CONFIRMADO",7
"2151",2023-01-27,"Department","AMAMBAY","PROBABLE",0
"2152",2023-01-27,"Department","AMAMBAY","TOTAL",7
"2153",2023-01-31,"Department","CONCEPCION","SOSPECHOSO",0
"2154",2023-01-31,"Department","CONCEPCION","CONFIRMADO",6
"2155",2023-01-31,"Department","CONCEPCION","PROBABLE",0
"2156",2023-01-31,"Department","CONCEPCION","TOTAL",6
"2157",2023-01-25,"Department","AMAMBAY","SOSPECHOSO",0
"2158",2023-01-25,"Department","AMAMBAY","CONFIRMADO",4
"2159",2023-01-25,"Department","AMAMBAY","PROBABLE",0
"2160",2023-01-25,"Department","AMAMBAY","TOTAL",4
"2161",2023-01-07,"Department","ITAPUA","SOSPECHOSO",0
"2162",2023-01-07,"Department","ITAPUA","CONFIRMADO",1
"2163",2023-01-07,"Department","ITAPUA","PROBABLE",0
"2164",2023-01-07,"Department","ITAPUA","TOTAL",1
"2165",2023-01-29,"Department","AMAMBAY","SOSPECHOSO",0
"2166",2023-01-29,"Department","AMAMBAY","CONFIRMADO",8
"2167",2023-01-29,"Department","AMAMBAY","PROBABLE",0
"2168",2023-01-29,"Department","AMAMBAY","TOTAL",8
"2169",2023-01-13,"Department","PTE HAYES","SOSPECHOSO",0
"2170",2023-01-13,"Department","PTE HAYES","CONFIRMADO",7
"2171",2023-01-13,"Department","PTE HAYES","PROBABLE",0
"2172",2023-01-13,"Department","PTE HAYES","TOTAL",7
"2173",2023-01-07,"Department","PTE HAYES","SOSPECHOSO",0
"2174",2023-01-07,"Department","PTE HAYES","CONFIRMADO",11
"2175",2023-01-07,"Department","PTE HAYES","PROBABLE",0
"2176",2023-01-07,"Department","PTE HAYES","TOTAL",11
"2177",2023-01-05,"Department","PTE HAYES","SOSPECHOSO",0
"2178",2023-01-05,"Department","PTE HAYES","CONFIRMADO",3
"2179",2023-01-05,"Department","PTE HAYES","PROBABLE",0
"2180",2023-01-05,"Department","PTE HAYES","TOTAL",3
"2181",2023-01-28,"Department","NEEMBUCU","SOSPECHOSO",0
"2182",2023-01-28,"Department","NEEMBUCU","CONFIRMADO",1
"2183",2023-01-28,"Department","NEEMBUCU","PROBABLE",0
"2184",2023-01-28,"Department","NEEMBUCU","TOTAL",1
"2185",2023-01-14,"Department","ALTO PARANA","SOSPECHOSO",0
"2186",2023-01-14,"Department","ALTO PARANA","CONFIRMADO",1
"2187",2023-01-14,"Department","ALTO PARANA","PROBABLE",0
"2188",2023-01-14,"Department","ALTO PARANA","TOTAL",1
"2189",2023-01-10,"Department","PTE HAYES","SOSPECHOSO",0
"2190",2023-01-10,"Department","PTE HAYES","CONFIRMADO",7
"2191",2023-01-10,"Department","PTE HAYES","PROBABLE",0
"2192",2023-01-10,"Department","PTE HAYES","TOTAL",7
"2193",2023-01-15,"Department","AMAMBAY","SOSPECHOSO",0
"2194",2023-01-15,"Department","AMAMBAY","CONFIRMADO",1
"2195",2023-01-15,"Department","AMAMBAY","PROBABLE",0
"2196",2023-01-15,"Department","AMAMBAY","TOTAL",1
"2197",2023-01-02,"Department","ITAPUA","SOSPECHOSO",0
"2198",2023-01-02,"Department","ITAPUA","CONFIRMADO",1
"2199",2023-01-02,"Department","ITAPUA","PROBABLE",0
"2200",2023-01-02,"Department","ITAPUA","TOTAL",1
"2201",2023-01-23,"Department","CONCEPCION","SOSPECHOSO",0
"2202",2023-01-23,"Department","CONCEPCION","CONFIRMADO",4
"2203",2023-01-23,"Department","CONCEPCION","PROBABLE",0
"2204",2023-01-23,"Department","CONCEPCION","TOTAL",4
"2205",2023-01-24,"Department","AMAMBAY","SOSPECHOSO",0
"2206",2023-01-24,"Department","AMAMBAY","CONFIRMADO",2
"2207",2023-01-24,"Department","AMAMBAY","PROBABLE",0
"2208",2023-01-24,"Department","AMAMBAY","TOTAL",2
"2209",2023-01-23,"Department","BOQUERON","SOSPECHOSO",0
"2210",2023-01-23,"Department","BOQUERON","CONFIRMADO",1
"2211",2023-01-23,"Department","BOQUERON","PROBABLE",0
"2212",2023-01-23,"Department","BOQUERON","TOTAL",1
"2213",2023-01-16,"Department","AMAMBAY","SOSPECHOSO",0
"2214",2023-01-16,"Department","AMAMBAY","CONFIRMADO",3
"2215",2023-01-16,"Department","AMAMBAY","PROBABLE",0
"2216",2023-01-16,"Department","AMAMBAY","TOTAL",3
"2217",2023-01-25,"Department","BOQUERON","SOSPECHOSO",0
"2218",2023-01-25,"Department","BOQUERON","CONFIRMADO",3
"2219",2023-01-25,"Department","BOQUERON","PROBABLE",0
"2220",2023-01-25,"Department","BOQUERON","TOTAL",3
"2221",2023-01-08,"Department","GUAIRA","SOSPECHOSO",0
"2222",2023-01-08,"Department","GUAIRA","CONFIRMADO",1
"2223",2023-01-08,"Department","GUAIRA","PROBABLE",0
"2224",2023-01-08,"Department","GUAIRA","TOTAL",1
"2225",2023-01-03,"Department","PARAGUARI","SOSPECHOSO",0
"2226",2023-01-03,"Department","PARAGUARI","CONFIRMADO",4
"2227",2023-01-03,"Department","PARAGUARI","PROBABLE",0
"2228",2023-01-03,"Department","PARAGUARI","TOTAL",4
"2229",2023-01-25,"Department","NEEMBUCU","SOSPECHOSO",0
"2230",2023-01-25,"Department","NEEMBUCU","CONFIRMADO",1
"2231",2023-01-25,"Department","NEEMBUCU","PROBABLE",0
"2232",2023-01-25,"Department","NEEMBUCU","TOTAL",1
"2233",2023-01-09,"Department","GUAIRA","SOSPECHOSO",0
"2234",2023-01-09,"Department","GUAIRA","CONFIRMADO",3
"2235",2023-01-09,"Department","GUAIRA","PROBABLE",0
"2236",2023-01-09,"Department","GUAIRA","TOTAL",3
"2237",2023-01-06,"Department","GUAIRA","SOSPECHOSO",0
"2238",2023-01-06,"Department","GUAIRA","CONFIRMADO",4
"2239",2023-01-06,"Department","GUAIRA","PROBABLE",0
"2240",2023-01-06,"Department","GUAIRA","TOTAL",4
"2241",2023-01-29,"Department","GUAIRA","SOSPECHOSO",0
"2242",2023-01-29,"Department","GUAIRA","CONFIRMADO",9
"2243",2023-01-29,"Department","GUAIRA","PROBABLE",0
"2244",2023-01-29,"Department","GUAIRA","TOTAL",9
"2245",2023-01-09,"Department","AMAMBAY","SOSPECHOSO",0
"2246",2023-01-09,"Department","AMAMBAY","CONFIRMADO",1
"2247",2023-01-09,"Department","AMAMBAY","PROBABLE",0
"2248",2023-01-09,"Department","AMAMBAY","TOTAL",1
"2249",2023-01-04,"Department","ALTO PARANA","SOSPECHOSO",0
"2250",2023-01-04,"Department","ALTO PARANA","CONFIRMADO",2
"2251",2023-01-04,"Department","ALTO PARANA","PROBABLE",0
"2252",2023-01-04,"Department","ALTO PARANA","TOTAL",2
"2253",2023-01-11,"Department","ITAPUA","SOSPECHOSO",0
"2254",2023-01-11,"Department","ITAPUA","CONFIRMADO",2
"2255",2023-01-11,"Department","ITAPUA","PROBABLE",0
"2256",2023-01-11,"Department","ITAPUA","TOTAL",2
"2257",2023-01-23,"Department","AMAMBAY","SOSPECHOSO",0
"2258",2023-01-23,"Department","AMAMBAY","CONFIRMADO",4
"2259",2023-01-23,"Department","AMAMBAY","PROBABLE",0
"2260",2023-01-23,"Department","AMAMBAY","TOTAL",4
"2261",2023-01-11,"Department","NEEMBUCU","SOSPECHOSO",0
"2262",2023-01-11,"Department","NEEMBUCU","CONFIRMADO",1
"2263",2023-01-11,"Department","NEEMBUCU","PROBABLE",0
"2264",2023-01-11,"Department","NEEMBUCU","TOTAL",1
"2265",2023-01-10,"Department","ITAPUA","SOSPECHOSO",0
"2266",2023-01-10,"Department","ITAPUA","CONFIRMADO",1
"2267",2023-01-10,"Department","ITAPUA","PROBABLE",0
"2268",2023-01-10,"Department","ITAPUA","TOTAL",1
"2269",2023-01-01,"Department","AMAMBAY","SOSPECHOSO",0
"2270",2023-01-01,"Department","AMAMBAY","CONFIRMADO",1
"2271",2023-01-01,"Department","AMAMBAY","PROBABLE",0
"2272",2023-01-01,"Department","AMAMBAY","TOTAL",1
"2273",2023-01-09,"Department","ALTO PARANA","SOSPECHOSO",0
"2274",2023-01-09,"Department","ALTO PARANA","CONFIRMADO",1
"2275",2023-01-09,"Department","ALTO PARANA","PROBABLE",0
"2276",2023-01-09,"Department","ALTO PARANA","TOTAL",1
"2277",2023-01-27,"Department","NEEMBUCU","SOSPECHOSO",0
"2278",2023-01-27,"Department","NEEMBUCU","CONFIRMADO",1
"2279",2023-01-27,"Department","NEEMBUCU","PROBABLE",0
"2280",2023-01-27,"Department","NEEMBUCU","TOTAL",1
"2281",2023-01-18,"Department","AMAMBAY","SOSPECHOSO",0
"2282",2023-01-18,"Department","AMAMBAY","CONFIRMADO",2
"2283",2023-01-18,"Department","AMAMBAY","PROBABLE",0
"2284",2023-01-18,"Department","AMAMBAY","TOTAL",2
"2285",2023-01-21,"Department","ALTO PARANA","SOSPECHOSO",0
"2286",2023-01-21,"Department","ALTO PARANA","CONFIRMADO",1
"2287",2023-01-21,"Department","ALTO PARANA","PROBABLE",0
"2288",2023-01-21,"Department","ALTO PARANA","TOTAL",1
"2289",2023-01-20,"Department","AMAMBAY","SOSPECHOSO",0
"2290",2023-01-20,"Department","AMAMBAY","CONFIRMADO",2
"2291",2023-01-20,"Department","AMAMBAY","PROBABLE",0
"2292",2023-01-20,"Department","AMAMBAY","TOTAL",2
"2293",2023-01-10,"Department","AMAMBAY","SOSPECHOSO",0
"2294",2023-01-10,"Department","AMAMBAY","CONFIRMADO",1
"2295",2023-01-10,"Department","AMAMBAY","PROBABLE",0
"2296",2023-01-10,"Department","AMAMBAY","TOTAL",1
"2297",2023-01-11,"Department","BOQUERON","SOSPECHOSO",0
"2298",2023-01-11,"Department","BOQUERON","CONFIRMADO",2
"2299",2023-01-11,"Department","BOQUERON","PROBABLE",0
"2300",2023-01-11,"Department","BOQUERON","TOTAL",2
"2301",2023-01-07,"Department","AMAMBAY","SOSPECHOSO",0
"2302",2023-01-07,"Department","AMAMBAY","CONFIRMADO",1
"2303",2023-01-07,"Department","AMAMBAY","PROBABLE",0
"2304",2023-01-07,"Department","AMAMBAY","TOTAL",1
"2305",2023-01-06,"Department","ITAPUA","SOSPECHOSO",0
"2306",2023-01-06,"Department","ITAPUA","CONFIRMADO",2
"2307",2023-01-06,"Department","ITAPUA","PROBABLE",0
"2308",2023-01-06,"Department","ITAPUA","TOTAL",2
"2309",2023-01-19,"Department","AMAMBAY","SOSPECHOSO",0
"2310",2023-01-19,"Department","AMAMBAY","CONFIRMADO",1
"2311",2023-01-19,"Department","AMAMBAY","PROBABLE",0
"2312",2023-01-19,"Department","AMAMBAY","TOTAL",1
"2313",2023-01-17,"Department","AMAMBAY","SOSPECHOSO",0
"2314",2023-01-17,"Department","AMAMBAY","CONFIRMADO",1
"2315",2023-01-17,"Department","AMAMBAY","PROBABLE",0
"2316",2023-01-17,"Department","AMAMBAY","TOTAL",1
"2317",2023-01-09,"Department","CAAGUAZU","SOSPECHOSO",0
"2318",2023-01-09,"Department","CAAGUAZU","CONFIRMADO",1
"2319",2023-01-09,"Department","CAAGUAZU","PROBABLE",0
"2320",2023-01-09,"Department","CAAGUAZU","TOTAL",1
"2321",2023-01-07,"Department","ALTO PARANA","SOSPECHOSO",0
"2322",2023-01-07,"Department","ALTO PARANA","CONFIRMADO",1
"2323",2023-01-07,"Department","ALTO PARANA","PROBABLE",0
"2324",2023-01-07,"Department","ALTO PARANA","TOTAL",1
"2325",2023-01-03,"Department","ALTO PARANA","SOSPECHOSO",0
"2326",2023-01-03,"Department","ALTO PARANA","CONFIRMADO",1
"2327",2023-01-03,"Department","ALTO PARANA","PROBABLE",0
"2328",2023-01-03,"Department","ALTO PARANA","TOTAL",1
"2329",2023-01-04,"Department","AMAMBAY","SOSPECHOSO",0
"2330",2023-01-04,"Department","AMAMBAY","CONFIRMADO",1
"2331",2023-01-04,"Department","AMAMBAY","PROBABLE",0
"2332",2023-01-04,"Department","AMAMBAY","TOTAL",1
"2333",2023-01-03,"Eje","Metropolitano","SOSPECHOSO",180
"2334",2023-01-03,"Eje","Metropolitano","CONFIRMADO",279
"2335",2023-01-03,"Eje","Metropolitano","PROBABLE",11
"2336",2023-01-03,"Eje","Metropolitano","TOTAL",470
"2337",2023-01-29,"Eje","Metropolitano","SOSPECHOSO",618
"2338",2023-01-29,"Eje","Metropolitano","CONFIRMADO",887
"2339",2023-01-29,"Eje","Metropolitano","PROBABLE",5
"2340",2023-01-29,"Eje","Metropolitano","TOTAL",1510
"2341",2023-02-01,"Eje","Metropolitano","SOSPECHOSO",856
"2342",2023-02-01,"Eje","Metropolitano","CONFIRMADO",776
"2343",2023-02-01,"Eje","Metropolitano","PROBABLE",1
"2344",2023-02-01,"Eje","Metropolitano","TOTAL",1633
"2345",2023-01-12,"Eje","Metropolitano","SOSPECHOSO",280
"2346",2023-01-12,"Eje","Metropolitano","CONFIRMADO",422
"2347",2023-01-12,"Eje","Metropolitano","PROBABLE",4
"2348",2023-01-12,"Eje","Metropolitano","TOTAL",706
"2349",2023-01-27,"Eje","Metropolitano","SOSPECHOSO",529
"2350",2023-01-27,"Eje","Metropolitano","CONFIRMADO",836
"2351",2023-01-27,"Eje","Metropolitano","PROBABLE",1
"2352",2023-01-27,"Eje","Metropolitano","TOTAL",1366
"2353",2023-01-28,"Eje","Metropolitano","SOSPECHOSO",685
"2354",2023-01-28,"Eje","Metropolitano","CONFIRMADO",775
"2355",2023-01-28,"Eje","Metropolitano","PROBABLE",5
"2356",2023-01-28,"Eje","Metropolitano","TOTAL",1465
"2357",2023-01-07,"Eje","Metropolitano","SOSPECHOSO",154
"2358",2023-01-07,"Eje","Metropolitano","CONFIRMADO",269
"2359",2023-01-07,"Eje","Metropolitano","PROBABLE",12
"2360",2023-01-07,"Eje","Metropolitano","TOTAL",435
"2361",2023-01-18,"Eje","Metropolitano","SOSPECHOSO",323
"2362",2023-01-18,"Eje","Metropolitano","CONFIRMADO",655
"2363",2023-01-18,"Eje","Metropolitano","PROBABLE",6
"2364",2023-01-18,"Eje","Metropolitano","TOTAL",984
"2365",2023-01-02,"Eje","Metropolitano","SOSPECHOSO",202
"2366",2023-01-02,"Eje","Metropolitano","CONFIRMADO",311
"2367",2023-01-02,"Eje","Metropolitano","PROBABLE",28
"2368",2023-01-02,"Eje","Metropolitano","TOTAL",541
"2369",2023-01-22,"Eje","Metropolitano","SOSPECHOSO",332
"2370",2023-01-22,"Eje","Metropolitano","CONFIRMADO",752
"2371",2023-01-22,"Eje","Metropolitano","PROBABLE",0
"2372",2023-01-22,"Eje","Metropolitano","TOTAL",1084
"2373",2023-02-04,"Eje","Metropolitano","SOSPECHOSO",609
"2374",2023-02-04,"Eje","Metropolitano","CONFIRMADO",609
"2375",2023-02-04,"Eje","Metropolitano","PROBABLE",0
"2376",2023-02-04,"Eje","Metropolitano","TOTAL",1218
"2377",2023-01-31,"Eje","Centro norte","SOSPECHOSO",15
"2378",2023-01-31,"Eje","Centro norte","CONFIRMADO",26
"2379",2023-01-31,"Eje","Centro norte","PROBABLE",0
"2380",2023-01-31,"Eje","Centro norte","TOTAL",41
"2381",2023-01-24,"Eje","Metropolitano","SOSPECHOSO",550
"2382",2023-01-24,"Eje","Metropolitano","CONFIRMADO",757
"2383",2023-01-24,"Eje","Metropolitano","PROBABLE",0
"2384",2023-01-24,"Eje","Metropolitano","TOTAL",1307
"2385",2023-01-25,"Eje","Metropolitano","SOSPECHOSO",430
"2386",2023-01-25,"Eje","Metropolitano","CONFIRMADO",778
"2387",2023-01-25,"Eje","Metropolitano","PROBABLE",0
"2388",2023-01-25,"Eje","Metropolitano","TOTAL",1208
"2389",2023-01-18,"Eje","Chaco","SOSPECHOSO",15
"2390",2023-01-18,"Eje","Chaco","CONFIRMADO",6
"2391",2023-01-18,"Eje","Chaco","PROBABLE",0
"2392",2023-01-18,"Eje","Chaco","TOTAL",21
"2393",2023-02-02,"Eje","Chaco","SOSPECHOSO",8
"2394",2023-02-02,"Eje","Chaco","CONFIRMADO",18
"2395",2023-02-02,"Eje","Chaco","PROBABLE",0
"2396",2023-02-02,"Eje","Chaco","TOTAL",26
"2397",2023-01-21,"Eje","Metropolitano","SOSPECHOSO",322
"2398",2023-01-21,"Eje","Metropolitano","CONFIRMADO",812
"2399",2023-01-21,"Eje","Metropolitano","PROBABLE",3
"2400",2023-01-21,"Eje","Metropolitano","TOTAL",1137
"2401",2023-01-30,"Eje","Metropolitano","SOSPECHOSO",709
"2402",2023-01-30,"Eje","Metropolitano","CONFIRMADO",1002
"2403",2023-01-30,"Eje","Metropolitano","PROBABLE",8
"2404",2023-01-30,"Eje","Metropolitano","TOTAL",1719
"2405",2023-01-04,"Eje","Metropolitano","SOSPECHOSO",181
"2406",2023-01-04,"Eje","Metropolitano","CONFIRMADO",352
"2407",2023-01-04,"Eje","Metropolitano","PROBABLE",13
"2408",2023-01-04,"Eje","Metropolitano","TOTAL",546
"2409",2023-01-10,"Eje","Metropolitano","SOSPECHOSO",290
"2410",2023-01-10,"Eje","Metropolitano","CONFIRMADO",450
"2411",2023-01-10,"Eje","Metropolitano","PROBABLE",2
"2412",2023-01-10,"Eje","Metropolitano","TOTAL",742
"2413",2023-01-17,"Eje","Centro norte","SOSPECHOSO",18
"2414",2023-01-17,"Eje","Centro norte","CONFIRMADO",6
"2415",2023-01-17,"Eje","Centro norte","PROBABLE",0
"2416",2023-01-17,"Eje","Centro norte","TOTAL",24
"2417",2023-01-14,"Eje","Centro norte","SOSPECHOSO",17
"2418",2023-01-14,"Eje","Centro norte","CONFIRMADO",1
"2419",2023-01-14,"Eje","Centro norte","PROBABLE",0
"2420",2023-01-14,"Eje","Centro norte","TOTAL",18
"2421",2023-01-28,"Eje","Centro norte","SOSPECHOSO",29
"2422",2023-01-28,"Eje","Centro norte","CONFIRMADO",14
"2423",2023-01-28,"Eje","Centro norte","PROBABLE",0
"2424",2023-01-28,"Eje","Centro norte","TOTAL",43
"2425",2023-01-26,"Eje","Metropolitano","SOSPECHOSO",462
"2426",2023-01-26,"Eje","Metropolitano","CONFIRMADO",687
"2427",2023-01-26,"Eje","Metropolitano","PROBABLE",2
"2428",2023-01-26,"Eje","Metropolitano","TOTAL",1151
"2429",2023-01-19,"Eje","Metropolitano","SOSPECHOSO",324
"2430",2023-01-19,"Eje","Metropolitano","CONFIRMADO",673
"2431",2023-01-19,"Eje","Metropolitano","PROBABLE",7
"2432",2023-01-19,"Eje","Metropolitano","TOTAL",1004
"2433",2023-02-02,"Eje","Centro sur","SOSPECHOSO",39
"2434",2023-02-02,"Eje","Centro sur","CONFIRMADO",23
"2435",2023-02-02,"Eje","Centro sur","PROBABLE",0
"2436",2023-02-02,"Eje","Centro sur","TOTAL",62
"2437",2023-01-09,"Eje","Chaco","SOSPECHOSO",17
"2438",2023-01-09,"Eje","Chaco","CONFIRMADO",11
"2439",2023-01-09,"Eje","Chaco","PROBABLE",0
"2440",2023-01-09,"Eje","Chaco","TOTAL",28
"2441",2023-02-02,"Eje","Metropolitano","SOSPECHOSO",604
"2442",2023-02-02,"Eje","Metropolitano","CONFIRMADO",591
"2443",2023-02-02,"Eje","Metropolitano","PROBABLE",0
"2444",2023-02-02,"Eje","Metropolitano","TOTAL",1195
"2445",2023-01-09,"Eje","Metropolitano","SOSPECHOSO",342
"2446",2023-01-09,"Eje","Metropolitano","CONFIRMADO",445
"2447",2023-01-09,"Eje","Metropolitano","PROBABLE",2
"2448",2023-01-09,"Eje","Metropolitano","TOTAL",789
"2449",2023-02-02,"Eje","Centro norte","SOSPECHOSO",24
"2450",2023-02-02,"Eje","Centro norte","CONFIRMADO",26
"2451",2023-02-02,"Eje","Centro norte","PROBABLE",0
"2452",2023-02-02,"Eje","Centro norte","TOTAL",50
"2453",2023-02-03,"Eje","Metropolitano","SOSPECHOSO",615
"2454",2023-02-03,"Eje","Metropolitano","CONFIRMADO",575
"2455",2023-02-03,"Eje","Metropolitano","PROBABLE",0
"2456",2023-02-03,"Eje","Metropolitano","TOTAL",1190
"2457",2023-01-30,"Eje","Centro norte","SOSPECHOSO",21
"2458",2023-01-30,"Eje","Centro norte","CONFIRMADO",18
"2459",2023-01-30,"Eje","Centro norte","PROBABLE",0
"2460",2023-01-30,"Eje","Centro norte","TOTAL",39
"2461",2023-01-01,"Eje","Metropolitano","SOSPECHOSO",225
"2462",2023-01-01,"Eje","Metropolitano","CONFIRMADO",290
"2463",2023-01-01,"Eje","Metropolitano","PROBABLE",30
"2464",2023-01-01,"Eje","Metropolitano","TOTAL",545
"2465",2023-01-31,"Eje","Metropolitano","SOSPECHOSO",758
"2466",2023-01-31,"Eje","Metropolitano","CONFIRMADO",934
"2467",2023-01-31,"Eje","Metropolitano","PROBABLE",5
"2468",2023-01-31,"Eje","Metropolitano","TOTAL",1697
"2469",2023-01-13,"Eje","Metropolitano","SOSPECHOSO",234
"2470",2023-01-13,"Eje","Metropolitano","CONFIRMADO",509
"2471",2023-01-13,"Eje","Metropolitano","PROBABLE",2
"2472",2023-01-13,"Eje","Metropolitano","TOTAL",745
"2473",2023-01-27,"Eje","Chaco","SOSPECHOSO",14
"2474",2023-01-27,"Eje","Chaco","CONFIRMADO",15
"2475",2023-01-27,"Eje","Chaco","PROBABLE",0
"2476",2023-01-27,"Eje","Chaco","TOTAL",29
"2477",2023-01-05,"Eje","Metropolitano","SOSPECHOSO",161
"2478",2023-01-05,"Eje","Metropolitano","CONFIRMADO",269
"2479",2023-01-05,"Eje","Metropolitano","PROBABLE",4
"2480",2023-01-05,"Eje","Metropolitano","TOTAL",434
"2481",2023-01-14,"Eje","Centro sur","SOSPECHOSO",6
"2482",2023-01-14,"Eje","Centro sur","CONFIRMADO",10
"2483",2023-01-14,"Eje","Centro sur","PROBABLE",0
"2484",2023-01-14,"Eje","Centro sur","TOTAL",16
"2485",2023-01-14,"Eje","Metropolitano","SOSPECHOSO",304
"2486",2023-01-14,"Eje","Metropolitano","CONFIRMADO",483
"2487",2023-01-14,"Eje","Metropolitano","PROBABLE",6
"2488",2023-01-14,"Eje","Metropolitano","TOTAL",793
"2489",2023-01-26,"Eje","Centro est","SOSPECHOSO",19
"2490",2023-01-26,"Eje","Centro est","CONFIRMADO",37
"2491",2023-01-26,"Eje","Centro est","PROBABLE",0
"2492",2023-01-26,"Eje","Centro est","TOTAL",56
"2493",2023-01-27,"Eje","Centro est","SOSPECHOSO",27
"2494",2023-01-27,"Eje","Centro est","CONFIRMADO",33
"2495",2023-01-27,"Eje","Centro est","PROBABLE",0
"2496",2023-01-27,"Eje","Centro est","TOTAL",60
"2497",2023-01-08,"Eje","Metropolitano","SOSPECHOSO",172
"2498",2023-01-08,"Eje","Metropolitano","CONFIRMADO",359
"2499",2023-01-08,"Eje","Metropolitano","PROBABLE",5
"2500",2023-01-08,"Eje","Metropolitano","TOTAL",536
"2501",2023-01-07,"Eje","Centro sur","SOSPECHOSO",10
"2502",2023-01-07,"Eje","Centro sur","CONFIRMADO",2
"2503",2023-01-07,"Eje","Centro sur","PROBABLE",0
"2504",2023-01-07,"Eje","Centro sur","TOTAL",12
"2505",2023-01-23,"Eje","Metropolitano","SOSPECHOSO",488
"2506",2023-01-23,"Eje","Metropolitano","CONFIRMADO",968
"2507",2023-01-23,"Eje","Metropolitano","PROBABLE",0
"2508",2023-01-23,"Eje","Metropolitano","TOTAL",1456
"2509",2023-01-23,"Eje","Centro est","SOSPECHOSO",28
"2510",2023-01-23,"Eje","Centro est","CONFIRMADO",31
"2511",2023-01-23,"Eje","Centro est","PROBABLE",0
"2512",2023-01-23,"Eje","Centro est","TOTAL",59
"2513",2023-01-15,"Eje","Metropolitano","SOSPECHOSO",259
"2514",2023-01-15,"Eje","Metropolitano","CONFIRMADO",480
"2515",2023-01-15,"Eje","Metropolitano","PROBABLE",5
"2516",2023-01-15,"Eje","Metropolitano","TOTAL",744
"2517",2023-01-25,"Eje","Centro sur","SOSPECHOSO",25
"2518",2023-01-25,"Eje","Centro sur","CONFIRMADO",14
"2519",2023-01-25,"Eje","Centro sur","PROBABLE",0
"2520",2023-01-25,"Eje","Centro sur","TOTAL",39
"2521",2023-01-12,"Eje","Centro est","SOSPECHOSO",32
"2522",2023-01-12,"Eje","Centro est","CONFIRMADO",1
"2523",2023-01-12,"Eje","Centro est","PROBABLE",0
"2524",2023-01-12,"Eje","Centro est","TOTAL",33
"2525",2023-02-04,"Eje","Centro est","SOSPECHOSO",82
"2526",2023-02-04,"Eje","Centro est","CONFIRMADO",57
"2527",2023-02-04,"Eje","Centro est","PROBABLE",0
"2528",2023-02-04,"Eje","Centro est","TOTAL",139
"2529",2023-01-16,"Eje","Metropolitano","SOSPECHOSO",267
"2530",2023-01-16,"Eje","Metropolitano","CONFIRMADO",574
"2531",2023-01-16,"Eje","Metropolitano","PROBABLE",3
"2532",2023-01-16,"Eje","Metropolitano","TOTAL",844
"2533",2023-01-23,"Eje","Centro sur","SOSPECHOSO",41
"2534",2023-01-23,"Eje","Centro sur","CONFIRMADO",14
"2535",2023-01-23,"Eje","Centro sur","PROBABLE",0
"2536",2023-01-23,"Eje","Centro sur","TOTAL",55
"2537",2023-01-25,"Eje","Centro norte","SOSPECHOSO",13
"2538",2023-01-25,"Eje","Centro norte","CONFIRMADO",9
"2539",2023-01-25,"Eje","Centro norte","PROBABLE",0
"2540",2023-01-25,"Eje","Centro norte","TOTAL",22
"2541",2023-01-31,"Eje","Centro est","SOSPECHOSO",37
"2542",2023-01-31,"Eje","Centro est","CONFIRMADO",38
"2543",2023-01-31,"Eje","Centro est","PROBABLE",0
"2544",2023-01-31,"Eje","Centro est","TOTAL",75
"2545",2023-01-17,"Eje","Metropolitano","SOSPECHOSO",292
"2546",2023-01-17,"Eje","Metropolitano","CONFIRMADO",540
"2547",2023-01-17,"Eje","Metropolitano","PROBABLE",3
"2548",2023-01-17,"Eje","Metropolitano","TOTAL",835
"2549",2023-01-30,"Eje","Chaco","SOSPECHOSO",18
"2550",2023-01-30,"Eje","Chaco","CONFIRMADO",28
"2551",2023-01-30,"Eje","Chaco","PROBABLE",0
"2552",2023-01-30,"Eje","Chaco","TOTAL",46
"2553",2023-02-02,"Eje","Centro est","SOSPECHOSO",54
"2554",2023-02-02,"Eje","Centro est","CONFIRMADO",39
"2555",2023-02-02,"Eje","Centro est","PROBABLE",0
"2556",2023-02-02,"Eje","Centro est","TOTAL",93
"2557",2023-01-20,"Eje","Metropolitano","SOSPECHOSO",326
"2558",2023-01-20,"Eje","Metropolitano","CONFIRMADO",778
"2559",2023-01-20,"Eje","Metropolitano","PROBABLE",5
"2560",2023-01-20,"Eje","Metropolitano","TOTAL",1109
"2561",2023-01-06,"Eje","Chaco","SOSPECHOSO",8
"2562",2023-01-06,"Eje","Chaco","CONFIRMADO",5
"2563",2023-01-06,"Eje","Chaco","PROBABLE",0
"2564",2023-01-06,"Eje","Chaco","TOTAL",13
"2565",2023-01-18,"Eje","Centro norte","SOSPECHOSO",14
"2566",2023-01-18,"Eje","Centro norte","CONFIRMADO",3
"2567",2023-01-18,"Eje","Centro norte","PROBABLE",0
